id_user,id_res,X
hunghunter23,275075,0.61
meocon_meocon7247,275075,0.83
trandangngocthanh,275075,0.75
migidang,275075,0.79
thanhdi96,275075,0.81
migidang,275075,0.77
quang.thuyanh,275075,0.79
quang.thuyanh,275075,0.71
trandangngocthanh,646929,0.54
thungokmc,755929,0.93
thungokmc,755929,0.94
Thaitran1408,755929,0.88
quynh.nguyen13,755929,0.76
quynh.nguyen13,755929,0.61
quynhdung,891794,0.89
trandangngocthanh,29549,0.77
trandangngocthanh,29549,0.84
nguyenqueanh75,633712,0.84
foodee_rwymc15w,633712,0.73
Huyenkiki,633712,0.23
giahuykg94,633712,0.55
apple_wie_denny,633712,0.73
quang.thuyanh,633712,0.65
duc_nam696,772694,0.51
luonghoangsang904,772694,0.97
ngoctran113,666929,0.9
isukerantaro,91469,0.72
ngkhang3665,91469,0.49
nghuynhnhu8,91469,0.76
01693150445,91469,0.36
Thaitran1408,788195,0.75
giahuykg94,724967,0.8
foodee_hij39b1b,715911,0.42
foodee_rwymc15w,715911,0.4
Thaitran1408,715911,0.84
duc_nam696,715911,0.57
tuyduyenmina,715911,0.73
Thaitran1408,878530,0.84
tbat0404,731494,0.92
nangsamac54,731494,0.85
phamkieuni,630400,0.75
trungid2921,656135,1.0
ms.annylam,656135,0.33
foodee_hm0mzoaf,656135,0.77
hdtuan93,656135,0.72
tbat0404,656135,0.49
hdtuan93,656135,0.75
nguyentran2812,656135,0.83
thanhsondh191,656135,0.56
samthuydung,656135,0.96
hdtuan.agp,656135,0.8
hoaithanh020272,178121,0.83
canary076,178121,0.84
phamkieuni,274659,0.73
foodee_rwymc15w,274659,0.85
meoiumeomap,274659,0.65
viet.nhan1997,274659,0.87
hiuvi,177339,0.85
foodyuser_db0b0ed0,177339,0.37
thyv2976,177339,0.86
katori.loverap,177339,0.91
01693150445,177339,0.56
Thaitran1408,855994,0.74
foodee_1celuqz7,868155,0.9
giahuykg94,868155,0.8
foodee_jfwcnlak,880136,0.62
thutran1,145218,0.72
son_tu_ong,145218,0.71
giselle178,145218,0.87
petien_dexuong,145218,0.86
tienloc.hoanhduy,145218,0.77
sang.hoviet,145218,0.87
ppminhphung,145218,0.76
doduyquyenn,241209,0.72
fuxk0201,241209,0.82
huynhbaoduyen,241209,0.24
lientan3110,241209,0.65
hathanh1772,241209,0.49
hainguyen.1402,241209,0.88
tbat0404,669550,0.92
nhamanhien,241209,0.66
isave.ththngoc2836,241209,0.81
ngan.nguyen6058,669550,0.83
samthuydung,669550,0.87
keeweer,669550,0.8
thanhdi96,669550,0.73
Thaitran1408,284378,0.82
keeweer,284378,0.64
quang.thuyanh,284378,0.61
Thaitran1408,878600,0.91
phuongthanh8690,134138,0.72
myhoney.choanhsorry,168990,0.79
phamkieuni,802938,0.74
thungokmc,802938,0.97
Thaitran1408,802938,0.86
quang.thuyanh,282760,0.66
baby_alone23,740954,0.94
nguoihungkimkg94,740954,0.91
hoangc9280,740954,0.96
mnlm4197,740954,0.87
thanh_love_ckdat,740954,0.97
tran.chien.3998,740954,0.87
sukumatu,740954,0.97
phamthien208,740954,0.94
nhatduy.hrm,740954,0.95
mystery8811,740954,0.84
tbat0404,740954,0.94
starnguyenanhkhoa,27482,0.97
hdtuan93,27482,0.81
keeweer,27482,0.42
Myvan1529,27482,0.77
ngctrn8524,27482,0.91
cuchoang2509,27482,0.6
Thaitran1408,792980,0.8
thungokmc,232980,0.96
halana133,27482,0.58
cactus1551994,27482,0.73
dragonmaster0511,27482,0.64
trannie.pham,27482,0.86
rouge_asia,27482,0.82
vietdoor,27482,0.74
thungokmc,232980,0.99
hdtuan93,232980,0.84
Andreaperth,232980,0.99
tbat0404,232980,0.98
baprangbo_1176,232980,0.85
foodee_1celuqz7,800096,0.93
huyhong6306,232980,0.81
nguyentran2812,232980,0.87
phuc.lh19903159,232980,0.95
huyhong6306,232980,0.81
khanhdanhquoc,232980,0.89
lamconuong,800096,1.0
jkenzkul61,800096,0.84
stonelotus6789,800096,0.45
foodee_w35x9vxg,800096,0.91
foodee_rwymc15w,800096,0.78
nguyenphuong9x,232980,0.79
hoangphuongdo93,232980,0.94
enagicpromotion,232980,
enagicpromotion,232980,0.45
dauhalan.2811,232980,0.89
Thaitran1408,800096,0.86
pth.mktg,232980,0.89
hoangphuongdo93,232980,0.83
amthuchoangho,232980,0.83
sweet_heart4866,232980,0.9
seven_love2204,232980,0.49
hoca99,232980,0.38
huyhong6306,232980,0.85
cherryquyennguyen,232980,0.6
huynhmaikgvn2014,232980,0.4
isukerantaro,232980,0.69
Tuhuynh96,232980,0.64
vivn0975,232980,0.7
0966009100,677251,0.97
tbat0404,677251,0.76
ngoctran113,677251,0.85
Thaitran1408,165756,0.76
hdtuan93,165756,0.75
ngocluu11,165756,0.86
keeweer,165756,0.7
minh0982808870,165756,0.73
Chung_Le,165756,0.63
duongngochongthi,165756,0.79
xuanquinguyen1402,165756,0.41
mystery8811,236703,0.67
nguyenduy0pr,29306,0.78
bluessmoon_aquarius,287763,0.88
quang.thuyanh,287763,0.8
ngoctran113,713442,0.89
Thaitran1408,298592,0.85
foodee_rwymc15w,298592,0.82
buitrantuan2793,298592,0.98
anhhanie,298592,0.6
quang.thuyanh,298592,0.65
Thaitran1408,784669,0.64
trandangngocthanh,178217,0.53
lehoami,265896,0.97
quoc.toan.50702,265896,0.38
phamkieuni,629661,0.68
thungokmc,858404,0.91
thungokmc,858404,0.79
thungokmc,858404,0.92
foodee_id6l1rq8,858404,0.85
foodee_f845f522,858404,0.78
lehieu.01.10.86,858404,0.88
Thaitran1408,878542,0.86
fuxk0201,257280,0.64
Anhduy17,257280,0.25
alainnguyen227,257280,0.68
lbmai1410,257280,0.76
thungokmc,751831,0.98
Thaitran1408,751831,0.85
Thaitran1408,51178,0.85
nguyenphuong9x,51178,0.82
hoangphuongdo93,51178,0.73
nguyenngocha1995,51178,0.81
letroi123,51178,0.7
anchan812,51178,0.67
tuanbido2002,51178,0.71
nhi_tieu_thu19917619,51178,0.52
tuanbido2002,51178,0.75
vu.ngo.0688,51178,0.72
thungokmc,718323,0.81
Thaitran1408,718323,0.85
vuongtu_0501,718323,0.91
mystery8811,718323,0.78
tbat0404,718323,0.77
ngoctran113,718323,0.89
giahuykg94,721027,0.7
giahuykg94,721027,0.72
giahuykg94,721027,0.73
giahuykg94,721027,0.84
hdtuan93,71419,0.71
phamkieuni,71419,0.65
mr_noname1997,71419,0.62
cherryquyennguyen,71419,0.46
bi_smile96,71419,0.56
nguyenthianhthi2402,71419,0.68
01222111592,71419,0.82
pepun_ngok19,71419,0.45
hoangminhdang,71419,0.74
giahuykg94,725041,0.63
giahuykg94,725041,0.82
giahuykg94,725041,0.82
nangsamac54,665162,0.56
tbat0404,665162,0.84
kimhana661986,665162,0.68
ngoctran113,665162,0.91
daothaitrung,67193,0.29
foodee_jfwcnlak,656927,0.46
huyhong6306,20994,0.78
boy_online_456987,665162,0.93
anhchangvuitinh_qn_008,665162,0.99
caheo123,665162,0.83
nha.phan,665162,0.84
nh0k_vip_942008,67193,0.78
luuha0302,656927,0.91
vihanh.da14rhm,656927,0.31
ngoctran113,656927,0.84
suminhon16,656927,0.84
heotho327,656927,0.5
huyhong6306,20994,0.73
samthuydung,20994,0.89
isukerantaro,20994,0.77
anhdao1309,20994,0.44
isukerantaro,20994,0.53
cuchoang2509,20994,0.86
squall_ap,20994,0.85
xuanpink93,20994,0.82
cobe_kha_ai,20994,0.91
nguyenngocha1995,20994,0.81
mr.chanh.91,20994,0.92
kqmarion.nguyen,20994,0.76
isukerantaro,20994,0.62
tuanbido2002,20994,0.79
zerexking,20994,0.76
hellangel_1830,20994,0.77
seven.chipp,20994,0.7
Thaitran1408,636140,0.84
thungokmc,636140,0.66
luuha0302,636140,0.8
luuha0302,636140,0.9
tbat0404,636140,0.91
foodee_575wcxja,878990,0.96
foodee_1tkje5e1,878990,0.96
h6b6,760275,0.49
phuonghuynh269,760275,0.98
Thaitran1408,791986,0.84
phamkieuni,198814,0.83
xiaoyu.loveathena,198814,0.69
Gianghaphuong,198814,0.55
katori.loverap,198814,0.89
trungid2921,695583,1.0
foodee_rwymc15w,695583,0.48
bonnie_tran2002,695583,0.14
nguyentran2812,695583,0.87
titamaxu,695583,0.53
tranlamthuy715,695583,0.79
nguyenngocha1995,15157,0.79
0905915354,15157,0.54
zerexking,15157,0.69
hellangel_1830,15157,0.76
seven.chipp,15157,0.74
nguyenthanhdo0711,67580,0.88
duongngochongthi,67580,0.71
trandangngocthanh,67580,0.73
Thaitran1408,781427,0.8
foodee_ymb790gk,666170,0.18
foodee_hij39b1b,666170,0.18
foodee_rwymc15w,666170,0.6
huyhong6306,666170,0.8
Nguyenvinhphu,666170,0.75
nguyentran2812,666170,0.85
huyhong6306,666170,0.85
huyhong6306,666170,0.82
samthuydung,666170,0.83
Nikibella,666170,0.99
Myvan1529,666170,0.74
nha.phan,666170,0.87
foodee_1btb836i,215108,0.21
thungokmc,215108,1.0
foodee_rwymc15w,215108,0.83
Diemxu21,215108,0.99
lythimytran,215108,0.72
Anthony_Nguyen,215108,0.85
3qvanuong2015,215108,0.71
isukerantaro,215108,0.85
theluv.true,215108,0.79
hongnhung7104,877745,0.93
tbat0404,704531,0.8
suminhon16,704531,0.78
tttphuong72,704531,0.85
tranlamthuy715,704531,0.94
haquan145,29321,0.79
hoaithanh020272,737550,0.78
haothien303,734315,0.86
Thaitran1408,877670,0.86
lydinh1188,29294,0.73
Thaitran1408,863705,0.8
Thaitran1408,793816,0.82
foodee_6n8loe98,21002,0.9
hdtuan93,21002,0.78
hdtuan.agp,21002,0.83
danh8888,21002,0.51
thyv2976,21002,0.87
anchan812,21002,0.69
phuongnguyen7171,21002,0.37
seven.chipp,21002,0.77
Thaitran1408,658758,0.85
lientan3110,658758,0.6
Thaitran1408,863674,0.84
myhan2096,780809,0.9
foodee_rwymc15w,802769,0.75
Thaitran1408,802769,0.84
hahoanghai402,121557,0.72
tbat0404,35838,0.88
keeweer,35838,0.6
ngoctran113,35838,0.85
Andreaperth,35838,0.97
Andreaperth,35838,0.98
heotho327,35838,0.8
trandangngocthanh,35838,0.77
tramngo0102,35838,0.38
thanhdi96,35838,0.83
migidang,35838,0.72
quang.thuyanh,35838,0.85
quang.thuyanh,35838,0.74
quang.thuyanh,35838,0.72
isukerantaro,35838,0.58
trandangngocthanh,35838,0.67
trandangngocthanh,35838,0.81
trandangngocthanh,35838,0.76
giahuykg94,722069,0.58
giahuykg94,722069,0.82
trandangngocthanh,212066,0.59
NhungNguyen050196,789228,0.84
anhhanie,738487,0.87
mystery8811,738487,0.3
keobillzinshop,647133,0.76
nguyenphuong9x,694192,0.63
phuongthanh8690,136017,0.49
kimthanhnguyenhuu,231224,0.63
foodee_w2vlp05o,777552,0.92
foodee_rwymc15w,293472,0.46
cattuong.,293472,0.6
heotho327,293472,0.75
ngoctran113,293472,0.81
thienthanhoppo64,293472,0.83
suminhon16,293472,0.78
quang.thuyanh,293472,0.57
Thaitran1408,767558,0.85
Sungsungtraveleuro,767558,0.97
vinhle150,767558,0.77
luuha0302,287924,0.96
quang.thuyanh,287924,0.75
quang.thuyanh,279014,0.8
quang.thuyanh,279014,0.83
thuky0824,216675,0.73
dp0613,683532,0.8
ngoctran113,679963,0.78
ngoctran113,251970,0.82
thyv2976,251970,0.85
hoa_lyly211,251970,0.56
hdtuan93,269422,0.81
hdtuan93,269422,0.84
hdtuan.agp,269422,0.91
quang.thuyanh,290217,0.83
zerexking,27485,0.77
trandangngocthanh,631045,0.7
nangsamac54,27279,0.88
thutran1,27279,0.77
k8friend,27279,0.82
vunguyen2195,27279,0.91
tuanbido2002,27279,0.66
tuanbido2002,27279,0.7
hdtuan93,21149,0.79
hdtuan93,21149,0.85
mukamuka,21149,0.92
seven.chipp,21149,0.55
Thaitran1408,878587,0.85
foodee_rwymc15w,633714,0.77
sunny.sns_suda,633714,0.68
nhyneelucy,633714,0.81
thungokmc,877726,0.87
Thaitran1408,877726,0.82
caheo123,132832,0.39
nha.phan,132832,0.68
letroi123,132832,0.77
quang.thuyanh,280638,0.59
vunguyen2195,23277,0.91
thanhdi96,23277,0.82
shinshubanhmi,23277,0.74
thanhdi96,23277,0.7
shinshubanhmi,23277,0.76
donal.duck1997,23277,0.91
minchono,23277,0.47
Supocheokg,852763,0.78
thanhdi96,136767,0.74
anhhanie,136767,0.86
quang.thuyanh,136767,0.84
quang.thuyanh,136767,0.87
thanhdi96,136767,0.76
trandangngocthanh,136767,0.85
thyv2976,136767,0.82
quang.thuyanh,136767,0.83
quang.thuyanh,136767,0.88
mystery8811,136767,0.93
isukerantaro,136767,0.65
nguyentthao1312,136767,0.73
katori.loverap,136767,0.76
stefaniii43,136767,0.78
hoaithanh020272,16604,0.7
ngoc_anh.phan,16604,0.78
giahuykg94,975057,0.68
kimtin9114,281207,0.87
mystery8811,266381,0.61
foodee_rwymc15w,291050,0.64
nhattan_dalat,291050,0.66
tnkhanh206,291050,0.66
heotho327,291050,0.83
manhquockg,776642,0.98
duongngochongthi,234596,0.89
nha.phan,234596,0.78
nguyenthianhthi2402,234596,0.84
haiphuongbui90,273074,0.48
rh_loanduong,273074,0.46
Thaitran1408,793787,0.87
alainnguyen227,15197,0.83
quang.thuyanh,633721,0.84
nguyenngocha1995,258055,0.78
tinvao1tinhyeu,788858,0.89
Thaitran1408,286631,0.84
hdtuan93,286631,0.67
thanhthy9180,286631,0.26
heotho327,286631,0.88
nguyennhatmail,15160,0.27
bupberom,15160,0.31
ledanhbang,15160,0.2
tuanbido2002,15160,0.8
foodee_ygyuvbih,15160,0.8
trumwebtoicao,15160,0.8
Tuhuynh96,20145,0.82
bokyungryu,20145,0.72
Chung_Le,20145,0.85
seven.chipp,20145,0.76
Thaitran1408,125474,0.7
thanhtam.co.ltd,125474,0.98
foodee_jfwcnlak,750272,0.41
phuc.lh19903159,165753,0.84
Andreaperth,165753,0.89
tttphuong72,165753,0.69
mystery8811,165753,0.4
tronghai,165753,0.83
dauhalan.2811,165753,0.82
mystery8811,165753,0.3
diemmy2810,165753,0.84
isukerantaro,165753,0.68
xuanquinguyen1402,165753,0.51
Phanmau,1001915,0.89
toan113208,764249,0.83
nguyenhoangti19,71295,0.63
tuanbido2002,71295,0.54
tuanbido2002,71295,0.75
tuanbido2002,71295,0.57
tuanbido2002,71295,0.63
Thaitran1408,793821,0.83
foodee_rwymc15w,711814,0.9
Thaitran1408,711814,0.85
tbat0404,711814,0.89
ngoctran113,711814,0.94
pvmau2010,949850,0.94
foodee_01779960,949850,0.95
foodee_v1su42h9,949850,1.0
foodee_qdggx5y2,949850,0.95
dalidonuts,19112,0.84
seven.chipp,19112,0.76
tbat0404,300472,0.77
mystery8811,300472,0.46
acebychou,300472,0.84
quang.thuyanh,300472,0.89
cmrachgia,300472,0.48
Thaitran1408,760617,0.84
Thaitran1408,878569,0.87
chubenhonho,29699,0.18
tran.ngoctram,878593,0.88
foodee_bnfmb88y,878593,0.91
Thaitran1408,878593,0.8
isukerantaro,29173,0.67
minssi99,29173,0.81
quankkull,29173,0.91
huyhong6306,647164,0.69
huyhong6306,647164,0.57
rockiegp,647164,0.37
cavoi_xanh123,647164,0.4
DuyNha,647164,0.86
bebuongbinh24100,29435,0.81
cobe_kha_ai,29435,0.44
Moonrise.Tomoko,29435,0.64
Thaitran1408,91454,0.78
quynh.nguyen13,886485,0.94
hdtuan93,718371,0.79
giahuykg94,284509,0.74
quannguyenxx,284509,0.92
ducphuc_nguyen89,284509,0.88
quang.thuyanh,284509,0.83
Thaitran1408,787192,0.8
tbat0404,291743,0.89
lenguyenkg12,291743,0.75
thihunhngcvy,291743,0.4
lamphuong05031994,291743,0.57
thanhdi96,291743,0.74
trandangngocthanh,291743,0.64
migidang,291743,0.8
quang.thuyanh,291743,0.59
quang.thuyanh,291743,0.69
quang.thuyanh,291743,0.74
acute_sun,29624,0.64
Athena.Yen,153679,0.6
deaboykg1,153679,0.94
giahuykg94,153679,0.8
huyhong6306,153679,0.77
huyhong6306,153679,0.84
isukerantaro,153679,0.67
3qvanuong2015,153679,0.7
duongngochongthi,153679,0.72
cobe_kha_ai,153679,0.62
nguyenngocha1995,153679,0.82
onththy,153679,0.27
trungid2921,886897,1.0
tuanbido2002,91923,0.63
tuanbido2002,91923,0.61
foodee_jfwcnlak,29156,0.8
baolkg,29156,0.62
tuanbido2002,29156,0.66
Thaitran1408,790951,0.52
boyhot_love2002,691967,0.86
foodee_hm0mzoaf,36623,0.93
jkenzkul61,36623,0.39
lkim.khoa,36623,0.47
lenguyenkg12,36623,0.53
keeweer,36623,0.73
mochi9510,36623,0.45
Andreaperth,36623,1.0
haphu1911,36623,0.35
heotho327,36623,0.76
quang.thuyanh,36623,0.36
quang.thuyanh,36623,0.8
quang.thuyanh,36623,0.63
duongngochongthi,36623,0.57
langtuchocolate,36623,0.59
hunghunter23,162760,0.65
thomastruongsam,162760,0.88
foodee_hij39b1b,71664,0.34
foodee_b4a4015f,71664,0.26
hdtuan93,71664,0.67
keyjidang1990,71664,0.07
minhphuongtran0603,71664,0.84
hdtuan93,71664,0.77
hdtuan93,71664,0.73
khaphuc2013,71664,0.08
peterdang165,71664,0.66
truc_nht,71664,0.66
apple_wie_denny,71664,0.76
hathanh1772,71664,0.77
nguyenbaodoan,71664,0.42
duy.nguyenhung284,71664,0.68
nhattan_dalat,289877,0.55
sonachau93,943629,0.67
foodee_5st53m4i,943629,0.61
quang.thuyanh,315796,0.82
thungokmc,778870,0.91
Thaitran1408,778870,0.85
nguyenthihongtuoi0710,778870,0.99
foodee_du9996jz,291070,0.17
giahuykg94,721659,0.79
giahuykg94,721659,0.82
foodee_hm0mzoaf,886764,0.95
yuuljn.phammy,886764,0.89
tuthebao020789,223392,0.82
jkenzkul61,746535,0.84
thungokmc,746535,0.94
thungokmc,746535,0.93
Thaitran1408,746535,0.8
Thaitran1408,798142,0.82
Thaitran1408,878581,0.89
Andreaperth,35960,0.86
keeweer,35960,0.64
k8friend,35960,0.79
Andreaperth,35960,0.74
ngoctran113,35960,0.77
quang.thuyanh,35960,0.78
trandangngocthanh,35960,0.69
langtuchocolate,35960,0.75
jkenzkul61,285133,0.8
iuem_maimainhe,680704,0.77
trandongnguyen,680704,0.57
thuhuongkt1998,680704,0.82
johnt,680704,0.58
huynguyn0302,680704,0.93
nana_komatsuki,680704,0.99
drpie,680704,0.35
hoangminh97,680704,0.69
Loonf,680704,0.89
namkhanhkt2510,167816,0.65
namkhanhkt2510,167816,0.79
lachian1986,922503,0.93
foodee_zmanyl9t,922503,0.96
foodee_2b76b75a,922503,0.98
demi.18153,922503,0.83
leducthang1904,922503,0.99
evilkendt,922503,0.98
kim.bui.quanghoang,922503,0.91
foodee_iwo8oy1i,922503,0.39
namkhanhkt2510,162350,0.73
namkhanhkt2510,162350,0.78
quyen18051998,672209,0.72
co_be_kute_6h,188357,0.6
imduyen,188357,0.57
thuphng5202,188357,0.61
ngh2545,188357,0.61
co_be_kute_6h,188357,0.81
namkhanhkt2510,188357,0.84
co_be_kute_6h,231984,0.78
thuphng5202,156881,0.38
co_be_kute_6h,156881,0.72
ngochakt1993,156881,0.17
thuphng5202,156881,0.67
huyen.yun,156881,0.4
chuoikt,656243,0.16
Loonf,656243,0.35
hongktum,656243,0.21
dongvantan1972,656243,0.68
lucaonguyen,656243,0.52
viyeu1088k,656243,0.38
drpie,656243,0.08
thynguyn4637,154873,0.86
co_be_kute_6h,154873,0.82
namkhanhkt2510,154873,0.7
kady2412,154873,0.44
namkhanhkt2510,154873,0.7
namkhanhkt2510,154873,0.79
tranhuuphuoc88,22628,0.65
lananh46,72031,0.38
demi.18153,633319,0.72
hai7f2009,633319,0.91
miumoc,633319,0.79
cuarangme106,633319,0.79
linhlinh0112,5844,0.8
thao.trinhmh,5844,0.87
foodee_g987n5u1,5844,0.86
lucaonguyen,5844,0.69
ngoc.ntm7688,5844,0.81
trungbienhinh,5844,0.81
giang.nguyen050,5844,0.74
nh0c_d3_thu0ng_y3u_p3,5844,0.56
huyl5667,5844,0.72
haith2206,5844,0.78
everythingvn2015,5844,0.85
thuphng5202,5844,0.8
huyen.yun,5844,0.47
namkhanhkt2510,5844,0.8
thanhvytrn,5844,0.64
lo_lem_mat_nau,5844,0.76
daothanh95,5844,0.76
posterkai,5844,0.83
mdban7134,50658,0.92
foodee_iwo8oy1i,148532,0.44
namkhanhkt2510,148532,0.75
namkhanhkt2510,22717,0.8
ngh2545,148525,0.76
thuphng5202,148525,0.83
huyen.yun,148525,0.65
namkhanhkt2510,148520,0.71
namkhanhkt2510,167812,0.76
namkhanhkt2510,22671,0.75
namkhanhkt2510,188355,0.73
co_be_kute_6h,18928,0.82
nguyenhoavuduy,160577,0.86
ngoisaocodon_minhban,5874,0.69
thuphng5202,5874,0.56
namkhanhkt2510,5874,0.68
nhokdo,5874,0.81
daothanh95,5874,0.87
duongthuytrang126,187853,0.64
tuyetmyktvn,187853,0.94
thuphng5202,187853,0.76
namkhanhkt2510,187853,0.74
ngh2545,187853,0.62
co_be_kute_6h,187853,0.72
maikute_nholam,22911,0.95
tranleminhhieu1822,22911,0.8
zeus.nguyenhuutruong,638555,0.81
yuri.thuong,152659,0.85
Calvinbui,188352,0.9
namkhanhkt2510,188352,0.76
drpie,643386,0.91
namkhanhkt2510,18898,0.74
chiplove993,672215,0.7
quyen18051998,672215,0.67
tranleminhhieu1822,189032,0.85
tutran13cvhh,251864,0.79
namkhanhkt2510,188362,0.74
co_be_kute_6h,5944,0.76
namkhanhkt2510,5944,0.57
co_be_kute_6h,247603,0.74
thuphng5202,247603,0.52
namkhanhkt2510,22699,0.75
namkhanhkt2510,5860,0.77
thuphng5202,5860,0.78
carolinenguyen1712,5860,0.79
namkhanhkt2510,147723,0.75
namkhanhkt2510,147723,0.81
babychilinh,147723,0.42
namkhanhkt2510,147723,0.6
namkhanhkt2510,147723,0.65
namkhanhkt2510,17360,0.58
namkhanhkt2510,167683,0.83
namkhanhkt2510,167683,0.85
hoamattham,672659,0.53
quyen18051998,672659,0.69
gangto169,210415,0.89
tutran13cvhh,189048,0.77
namkhanhkt2510,189048,0.75
namkhanhkt2510,148513,0.83
namkhanhkt2510,148513,0.81
baggio9900,690507,0.71
namkhanhkt2510,85547,0.8
caohang2806,85547,0.91
QanhK45,931150,0.9
conmeomap4,664080,0.86
QanhK45,932545,0.93
namkhanhkt2510,155559,0.64
pham.longisr11,253691,0.91
QanhK45,6118,0.88
namkhanhkt2510,6118,0.76
quyen18051998,672091,0.77
namkhanhkt2510,155540,0.78
namkhanhkt2510,155540,0.74
nh0c_d3_thu0ng_y3u_p3,156877,0.49
nh0c_d3_thu0ng_y3u_p3,156877,0.73
co_be_kute_6h,156877,0.67
co_be_kute_6h,156877,0.83
drpie,177597,0.18
thuphng5202,177597,0.79
co_be_kute_6h,177597,0.58
co_be_kute_6h,177723,0.64
co_be_kute_6h,177723,0.74
tranleminhhieu1822,67968,0.83
daii,133133,0.92
nguyenphuongmhp,133133,0.82
co_be_kute_6h,133133,0.73
namkhanhkt2510,133133,0.58
vonguyenphuocthinh,133133,0.88
vonguyendiemhang,133133,0.89
foodyuser_328b8f8d,734740,0.81
tutran13cvhh,209413,0.81
ushi2005,734740,0.6
beiunhonhan_dethuong,209413,0.86
co_be_kute_6h,209413,0.77
tranleminhhieu1822,209413,0.83
tnkhanh206,146645,0.38
namkhanhkt2510,146645,0.69
namkhanhkt2510,146645,0.8
namkhanhkt2510,146645,0.78
namkhanhkt2510,212808,0.8
vinhnguyenquoc1983,636173,0.77
viyeu1088k,636173,0.75
namkhanhkt2510,188356,0.76
namkhanhkt2510,188356,0.88
namkhanhkt2510,188356,0.86
namkhanhkt2510,162065,0.76
quyen18051998,672165,0.83
tranleminhhieu1822,148430,0.8
co_be_kute_6h,148430,0.75
tranleminhhieu1822,148430,0.85
namkhanhkt2510,148430,0.8
nguyenphuongmhp,210985,0.84
tieugiaostudio,5893,0.79
thach.hanghn4828,5893,0.85
namkhanhkt2510,148594,0.78
thuphng5202,148594,0.6
namkhanhkt2510,148594,0.76
thuphng5202,164614,0.44
giang.nguyen050,164614,0.8
phuongnguyen140986,148589,0.55
bacmu.hahe,148589,0.78
thuphng5202,148589,0.75
namkhanhkt2510,148589,0.77
beiunhonhan_dethuong,148589,0.7
namkhanhkt2510,148589,0.6
imduyen,167813,0.85
namkhanhkt2510,167813,0.81
namkhanhkt2510,167813,0.78
namkhanhkt2510,162962,0.72
thao.trinhmh,676551,0.77
kimvanpham1589,149285,0.53
daothithanhthao,149285,0.69
namkhanhkt2510,149285,0.8
namkhanhkt2510,149285,0.8
hoangkieulinh411,149285,0.78
namkhanhkt2510,149285,0.8
co_be_kute_6h,261630,0.79
myphuong87kt,663765,0.9
conmeomap4,149282,0.36
drpie,149282,0.18
drpie,149282,0.66
tuyetmyktvn,149282,0.63
thuphng5202,149282,0.46
duyen123qw,149282,0.4
ngh2545,149282,0.46
huyl5667,149282,0.61
co_be_kute_6h,149282,0.76
thuphng5202,149282,0.81
namkhanhkt2510,149282,0.79
namkhanhkt2510,149282,0.84
conmeomap4,660240,0.85
foodee_vyyq3jtm,660240,0.86
hellakit,667125,0.12
andreaserena,667125,0.08
quyen18051998,673546,0.77
tutran13cvhh,273018,0.83
thanhsangtranthi,779769,0.83
foodee_d614321e,703366,0.08
caohang2806,85551,0.76
thanhthanh234,651025,0.91
namkhanhkt2510,155507,0.6
thao.trinhmh,148579,0.82
ducdat08091995,148579,0.82
co_be_kute_6h,148579,0.75
thuphng5202,148579,0.84
namkhanhkt2510,148579,0.74
namkhanhkt2510,148579,0.7
quyen18051998,235690,0.75
foodee_bqs5cyyx,1004604,0.98
thuphng5202,22660,0.59
khanhtm88,102562,0.91
foodee_n1d9aa1s,693997,0.52
nana_komatsuki,693997,0.98
QanhK45,693997,0.92
theburgershot,856783,0.74
Loonf,169135,0.45
haith2206,169135,0.71
namkhanhkt2510,169135,0.8
thnhnguyn8931,976624,0.72
thao.trinhmh,155517,0.81
thuphng5202,155517,0.81
namkhanhkt2510,155517,0.86
namkhanhkt2510,155517,0.74
foodee_wythe7tf,999861,0.78
vinhnguyn7020,999861,0.92
drpie,648780,0.33
conmeomap4,711008,0.92
kevin_ca88,287326,0.77
langtusaubi2002,996157,0.82
foodee_j17k2p3b,996187,0.87
foodee_fkpb8z2o,996187,0.9
foodee_zs0f2mn5,996187,0.87
foodee_bbwv5gst,996187,0.8
langtusaubi2002,996187,0.85
foodee_piyey266,187397,0.88
drpie,187397,0.56
co_be_kute_6h,187397,0.73
co_be_kute_6h,187483,0.62
imduyen,187483,0.76
haith2206,187483,0.66
namkhanhkt2510,146939,0.78
dung.nguyen.vtp,775003,0.94
hanguyenvn93,643268,0.76
drpie,643268,0.81
zeus.nguyenhuutruong,643268,0.81
demi.18153,963515,0.75
co_be_kute_6h,17340,0.77
namkhanhkt2510,17340,0.71
vuphong_vuphong78,672260,0.63
supercoc3594,672260,0.77
anduydao94,672260,0.84
quchnguyn3748,147144,0.74
thanhthanh234,651022,0.88
co_be_kute_6h,147144,0.84
