,address,comment,id_res,id_user,latitude,longitude,name_res,rating,username,label
50101,"Thôn Chi Phong, Xã Trường Yên,Hoa Lư, Ninh Bình","Thăng Long lúc nào cũng đông khách. Tuy không quán không nằm trên mặt đường chính mà cách trục đường chính 100m nhưng đường to rất thuận tiện đi lại có bãi đỗ xe rộng tầm 20 con xe 45 chỗ có nhiều cây cối bóng mát. Cũng chính vì quán thịt dê lúc nào cũng tươi. Đồ ăn ngon, không gian sạch đẹp và nhân viên phục vụ nhiệt tình tươi cười nên Thăng along lúc nào cũng được lòng các thượng đế gần xa.",226341,nguyenquyetpro,20.2897706405877,105.8890595287084,"Thăng Long Restaurant - Dê Núi, Cơm Cháy",10.0,Quyết Nguyễn,1
50102,"Thôn Chi Phong, Xã Trường Yên,Hoa Lư, Ninh Bình",Thưởng thức đặc sản dê núi đậm chất Cố  Đô Ninh Bình chỉ có tại  Thăng Long Restaurant.,226341,jojonguyen7879,20.2897706405877,105.8890595287084,"Thăng Long Restaurant - Dê Núi, Cơm Cháy",10.0,Jojo Nguyễn,1
50106,"Thôn Chi Phong, Xã Trường Yên,Hoa Lư, Ninh Bình","Nhà hàng sang trọng lịch sự, nhà hàng thiết kế rất lạ vào độc đáo "" hiện đại pha nét cổ xưa "". Dê ở nhà hàng thì tươi tận mắt nhìn đầu bếp nấu luôn ạ. Đồ ăn ngon nóng sốt, nhân viên nhiệt tình chu đáo. Nói chung là rất hài long. Cuối tuần thật vui vẻ bên những người bạn",226341,fpt35ninhbinh,20.2897706405877,105.8890595287084,"Thăng Long Restaurant - Dê Núi, Cơm Cháy",10.0,Mit Na,1
50113,"28 Hoàng Hoa Thám, P. Thanh Bình,Tp. Ninh Bình, Ninh Bình",Khách hàng luôn ủng hộ và đánh giá tốt là e có động lực lắm lắm,214722,foodee_4c4459f6,20.2517695269637,105.97829259932041,Snack Kach - Snack Bùm - Chè Kem,10.0,Snackbum Snackkack,1
50114,"28 Hoàng Hoa Thám, P. Thanh Bình,Tp. Ninh Bình, Ninh Bình",Khách Hàn về Ninh Bình là phải đến ăn kem dừa nhà e.thanks you so much😍😍😍😍😍,214722,foodee_4c4459f6,20.2517695269637,105.97829259932041,Snack Kach - Snack Bùm - Chè Kem,10.0,Snackbum Snackkack,1
50115,"28 Hoàng Hoa Thám, P. Thanh Bình,Tp. Ninh Bình, Ninh Bình",Quán thêm menu mới với nhiều món mới và ngon. Đặc biệt món kem dừa đã đc cả khách nước ngoài khen ngợi.,214722,foodee_4c4459f6,20.2517695269637,105.97829259932041,Snack Kach - Snack Bùm - Chè Kem,10.0,Snackbum Snackkack,1
50171,"66 Đinh Tiên Hoàng,Tp. Ninh Bình, Ninh Bình","Pizza ngon tuyệt, phomai thơm ngậy",128940,foodee_9f8zb6oj,20.2625779,105.9744749999999,Pizza Italia - Đinh Tiên Hoàng,10.0,Pizza Italia,1
50207,"12 Tràng An 2, P. Tân Thành,Tp. Ninh Bình, Ninh Bình","Vào quán thì cảm giác đầu tiên là thoáng mát dễ chịu, cách bài trí lạ đẹp. Nhân viên nhẹ nhàng, nhiệt tình. Nhân viên tư vấn gọi món cho 2 vc mình : Ốc hấp mẻ ( vị chua chua của mẻ lạ ngon ) + Nộm bắp bò ( vị chua ngọt vừa phải dễ ăn ) + Cá quả nướng ( thịt cá dai, thơm dễ ăn ), món ăn trình bày đẹp. Đặc biệt 2 chén nước chấm lạ vị nhẹ nhàng ngon. Giá cả hợp lý. 2 vc mình rất hài lòng.",287864,tramanhthephiet,20.262827,105.965466,Tam Gia Trang Restaurant,10.0,Trâm Anh  Thế Phiệt,1
50246,"Tràng An 2, Tân Trung, P. Tân Thành,Tp. Ninh Bình, Ninh Bình","Gia đình mình có trải nghiệm bữa ăn trưa tại nhà hàng Chợ Quê Quán Ninh Bình ,các món ăn tươi ngon ,giá cả hợp lý và phục vụ nhiệt tình.Không gian ấm cúng.Sẽ quay lại khi về du lịch Ninh Bình.",660177,javascript:void(0);,20.26206,105.96328,Chợ Quê Quán - Ẩm Thực Vùng Miền,10.0,foodee_11e40efa,1
50278,"38 Ga Đồng Giao, P. Nam Sơn,Thị xã Tam Điệp, Ninh Bình","Món ăn tươi ngon, nhân viên nhanh nhẹn, giá cả rất hợp lý
Đặc biệt là bà chủ rất thân thiện :D
nhà hàng rất đông khách, mọi người nên gọi đặt chỗ và đặt món trước",133017,nguyen09nb,20.1371432,105.8724895,"Nhà Hàng Lương Thương - Dê Núi, Gà Đồi",10.0,Trinh Nguyễn,1
50281,"Tràng An, P. Trường Yên,Hoa Lư, Ninh Bình","Món ngon, đảm bảo, phục vụ nhiệt tình, tiện ngoài đường to trên trục đường bái đính- tràng an nên rất dễ tìm.",669633,minhly3497,20.2738820451317,105.9127652272582,Mạnh Cường - Đặc Sản Dê Núi & Gà Đồi,10.0,minhly3497,1
50306,"52 Hoàng Hoa Thám, P. Thanh Bình,Tp. Ninh Bình, Ninh Bình",Thịt nướng và bánh tôm đều ngon quán sạch sẽ anh chị chủ nhiệt tình thân thiện có cơ hội sẽ ghé qua nhiều lần!,639029,conanghamchoi.67,20.2519418098498,105.9778869116394,"Đức Trọc - Bánh Tôm, Thịt Nướng",10.0,Thảo My,1
50310,"52 Hoàng Hoa Thám, P. Thanh Bình,Tp. Ninh Bình, Ninh Bình","Đi dạo một vòng thành phố ninh bình mình dừng chân ở quán Đức Trọc ở 52 Hoàng Hoa Thám. Quán khá là đông cũng phải xếp hàng mới đến lượt. Về đồ ăn thì rất chất lượng và ngon bánh tôm giòn, tôm to, nước chấm ngon. Thịt nướng và bánh mì ngon cực luôn có lẽ là ngon nhất ở ninh bình. Nhân viên phục vụ nhiệt tình chu đáo.",639029,foodee_wo7nsqzs,20.2519418098498,105.9778869116394,"Đức Trọc - Bánh Tôm, Thịt Nướng",10.0,foodee_wo7nsqzs,1
50336,"224 Lương Văn Thăng, Xã Đông Thành,Tp. Ninh Bình, Ninh Bình",Chỉ cần đọc comment của khách thôi cũng đủ yên tâm để đến thưởng thức rồi. Dù là khách quanh phố hay khách vãng lai gần xa cũng không lo về giá và chất lượng đâu nhé.,981876,ngothuynb82,20.2636806291997,105.97539059080731,Quán Phố - Đồ Ăn Đêm,10.0,Dinner Experience at Son Thuy home,1
50342,"5 Nguyễn Thái Học, Phố Nhật Tân, P. Tân Thành,Tp. Ninh Bình, Ninh Bình","Đậu béo, chả và nem tự làm nên mùi vị đều tươi ngon.
Ăn kèm mắm tôm pha chế vs phong cách riêng rất chất Ninh Bình.
Ấn tượng nhất với mình là món chân gà rút xương cùng nước chấm khá lạ nhưng ngon tuyệt đỉnh.",279164,huynh.vk,20.256997,105.969507,Hương Béo - Bún Đậu & Chè Hoa Cau,10.0,vo kim huynh,1
50351,"108 Lương Văn Tụy, P. Tân Thành,Tp. Ninh Bình, Ninh Bình",Chi oi mot coc tra sua bao nhieu tien vay a,685814,foodee_93817c29,20.2561,105.968964,Chị Béo Quán - Ăn Vặt Các Món,10.0,foodee_93817c29,1
50364,"5 Nguyễn Du, Phố Trung Tự, P. Nam Bình,Tp. Ninh Bình, Ninh Bình","Thích tôm với chả cá của quán lắm luôn. Tôm chắc ngọt thịt, chả cá thơm dai dai ngon lắm ạ
Không gian quán sạch sẽ thoáng mát. Mình đến cô chủ còn tráng đũa thìa qua nước sôi cho mình nữa ❤❤
1 bát full toping ăn no è cổ mà có 30k thôi. Rẻ giật mình luôn 😆😆",753669,phuongthao9694,20.24851,105.975161,Bún Hải Sản Hoàn Hípp,10.0,phuongthao,1
50369,"Ninh Xuân,Hoa Lư, Ninh Bình","Nhà hàng dê mới mở mới tinh đường Tràng An, to đùng, rộng rãi, để các anh hào tụ tập thì cũng hay. 
Bàn ghế trang trí kiểu quán nhậu hồi xưa nè, món dê được làm cầu kỳ, thịt ăn đã biết là tươi rồi, rượu uống cũng rất ổn nữa, êm nhưng nặng, say không đau đầu.

Thích nhất món dê hấp tía tô, có một nồi hấp tại bàn, có dê với tía tô, hấp chín tái xiu xíu rồi bỏ ra ăn luôn trên bếp, thịt dê chín vừa nên giữ độ ngọt và mềm đến mê man, mùi thơm của tía tô nên chẳng bị hoi hoi như bình thường nữa, món này hết rất nhanh vì ai cũng đả lia lịa.
Dê tái chanh thì ăn dễ vào hơn, chua chua thơm thợm nên cũng đánh mùi dê tốt, dê ăn ở món này thì ko mềm bằng, hơi dai vì có chút bì nữa, nhưng ăn để nhậu lai rai thì chuẩn nhé.
Dê nướng tảng ăn được, nhất là vị đậm hơn, thơm hơn, chấm tương đậm đà nữa, nhậu cứ gọi là vào thôi rồi.
Lẩu khá đẫm, nước ăn được, thịt dê nhúng vừa vừa ăn sướng miệng ghê.",292976,thanh.nam2709,20.2445591,105.92592709999991,Dê Quý 135,10.0,Nguyễn Nam,1
50374,"Hang Cá, Trường Yên, Hoa Lư,Tp. Ninh Bình, Ninh Bình","Một nơi đáng để dừng chân khi đến Tràng An- Bái Đính
Không gian đẹp tha hồ check in
Món ăn ngon, phục vụ chu đáo",24270,amthucvanbaongoc,20.2783,105.905369,Hoàng Giang - Hương Vị Món Ngon,10.0,Ninh Bình Ẩm Thực,1
50421,"120 Đinh Tiên Hoàng, P. Đông Thành,Tp. Ninh Bình, Ninh Bình",Dịch vụ được cung cấp theo tiêu chuẩn phong cách 4-5* với chất lượng món ăn tuyệt hảo sẽ không bao giờ khiến bạn thất vọng!,1015777,foodee_dd8b99c4,20.264132,105.97409,Mexican Cuisine - Ẩm Thực Mexico,10.0,Thu Phan,1
50424,"352 - 354 Ngô Gia Tự,Tp. Phan Rang-Tháp Chàm, Ninh Thuận","Tiếng Xưa là một trong những Quán tại Phan Rang có thể đáp ứng một ngày cho các bạn từ dáng cho tới tối cùng với những mô hình khác nhau đáp ứng mọi nhu cầu cho mọi lứa tuổi đồng thời dành cho các bạn đa tính cách liên tục khi buổi sáng nhẹ nhàng thưởng thức ly cà phê + điểm tâm sáng kèm theo dó là những điẹu nhạc hoà tấu trữ tình nhẹ nhàng , buổi trưa Tiếng Xưa phục vụ thêm cơm trưa văn phòng với nhiều món ăn đa dạng bạ có thể dể dàng lự chọn .",126739,tiengxua2005,11.561913,108.99492,Phòng Trà Tiếng Xưa - Ngô Gia Tự,10.0,Nhà Hàng Hải Sản  TIẾNG XƯA ,1
50425,"352 - 354 Ngô Gia Tự,Tp. Phan Rang-Tháp Chàm, Ninh Thuận","Cung cầp cà phê , dịch vụ , giải trí  nghe nhạc Dj không gian thoáng , có máy lạnh , phụ vụ chu đáo , thức ăn nước uống ngon , giá cả hợp lý không chê vào đâu",126739,tiengxua2005,11.561913,108.99492,Phòng Trà Tiếng Xưa - Ngô Gia Tự,10.0,Nhà Hàng Hải Sản  TIẾNG XƯA ,1
50430,"Yên Ninh, TT. Khánh Hải,Ninh Hải, Ninh Thuận","Gia đình tôi luôn ghé ăn quán này mỗi dịp đi Phan Rang (duy nhất 1 quán này). 
Cô Lộc chủ quán rất vui vẻ, nhiệt tình, trẻ con nhà tôi rất thích. 
Món ăn chế biến tươi ngon, vệ sinh tốt, ăn no không lo về giá nhé.
Mình rất ủng hộ quán",82398,thanh.ng2017,11.589294,109.040911,Quán Ăn Quý Cang - Yên Ninh,10.0,Thảo Nguyễn,1
50450,"104 Nguyễn Thị Định, P. Tấn Tài,Tp. Phan Rang-Tháp Chàm, Ninh Thuận","Thường thì khi đến PR thì mọi người sẽ ăn bánh canh nè, ở phan rang có nhiều quán lắm, nhưng mình thấy chỉ có quán này là ngon nhất thôi. 
Bánh ở đây chỉ có bột gạo thôi thì phải. Nước dùng ngọt, nấu từ xương thịt chứ không phải pha từ bột ngọt như nhiều quán khác. 
Một tô ở đây chỉ có 25k thôi, còn adb tô đầy đủ xương thịt chả thì 25k thôi à, còn cái chả cuốn to ú thì cũng chỉ có 10k, hiu rẻ gì mà rẻ..
Ăn ở đây chắc phải đối nón bảo hiểm :))) miếng chả to ơi là to luôn. 
Nước nằm cây pha ngon ơiiiiiiiiiiii là ngon
Không gian quán rộng rãi, sạch sẽ làm nga, đi đông vẫn có chỗ ngồi đó.
Nhân viên phục vụ nhiệt tình lắm đó..hi hi.. Nói chung là thích lắm
Ăn ở đây không sợ hàn the nha",628569,hmentertainment1508,11.560071,108.993184,Mai Lý - Bánh Canh & Chả Cuốn,10.0,Hoàng Minh,1
50525,"57 Nguyễn Thượng Hiền, P. Tấn Tài,Tp. Phan Rang-Tháp Chàm, Ninh Thuận","Riêu cua ngon cực, beo béo thơm vị cua đồng. Chả lụa ngon thơm mùi thịt hơn chỗ khác. Đáng đồng tiền bỏ ra cho một tô bún riêu thơm lừng vị riêu cua.",173181,bluerose.mun,11.555497,108.993898,Bún Riêu An An,10.0,Mun,1
50555,"278 Ngô Gia Tự,Tp. Phan Rang-Tháp Chàm, Ninh Thuận","The best bowl of pho and bun bo in phan rang, if you’re in phan rang stop by this resturant great food great price and friendly service.",17917,bhuynh86,11.564446,108.994911,Sơn Mến - Phở Bò & Bún Bò,10.0,tuna no crust,1
50557,"278 Ngô Gia Tự,Tp. Phan Rang-Tháp Chàm, Ninh Thuận","Món ăn ngon, phục vụ tốt.",17917,supper_lulu,11.564446,108.994911,Sơn Mến - Phở Bò & Bún Bò,10.0,Luan Nguyen,1
50583,"16 Quang Trung,Tp. Phan Rang-Tháp Chàm, Ninh Thuận","Bánh căn ngon nhứt Phan Rang!
Mình ăn qua nhiều nơi, ưng chỗ này. Bột rất ngon, nhân ngon, nước chấm số 1 luôn.
35k cho dân SG nhé. Hihi",17992,Tam111,11.568693,108.990791,Phương Thảo - Bánh Xèo & Bánh Căn,10.0,Tam Pham,1
50591,"288 Ngô Gia Tự,Tp. Phan Rang-Tháp Chàm, Ninh Thuận","Mình là du khách đến Phan Rang,thông qua foody tìm đc quán có các món ăn vặt và trà sữa khá ngon,bạn giao hàng đến khách sạn cho mìnn rất tận tình chỉ các địa điểm du lịch ăn uống tại đây. Mình có ấn tượng tốt với người dân địa phương và quán trà sữa",175227,phuongvythuyle,11.570032,108.99492,Trà Sữa - Ăn Vặt Classic,10.0,BạcHà Bella,1
50595,"Khu Đô Thị K1, Lê Thánh Tôn, P. Thanh Sơn,Tp. Phan Rang-Tháp Chàm, Ninh Thuận","Nước uống ngon, quán sạch sẽ. Làm nhanh có cả sách để đọc. Không gian yên tĩnh,thoáng mát.
Sẽ đến nhiều lần",1000357,nhtin,11.570355,108.997117,Trung Nguyên E-Coffee - Lê Thánh Tôn,10.0,Như Tiên,1
50607,"14 Đoàn Thị Điểm, P. Kinh Dinh,Tp. Phan Rang-Tháp Chàm, Ninh Thuận","Đi Phan Rang mà không ăn bún Ốc này thì quả là một thiếu sót lớn 😋
🏠 Quán bún riêu cua ốc - 14 Đoàn Thị Điểm, p.Kinh Dinh
💰 Mình ăn tô thập cẩm đặc biệt 35k
✏ Ngon từ riêu cua biển đến chả giò, chả ốc, ốc bươu, nước lèo, rau sống....👍 Phục vụ nhanh nhẹn, quán có trên lầu, khách đông lắm.",624719,ngocdiepps,11.567518,108.992631,Bún Riêu 14,10.0,Ngọc Điệp,1
50676,"174 Ngô Gia Tự,Tp. Phan Rang-Tháp Chàm, Ninh Thuận","Quán Cafe nay mới mở nè, đây là quán hiếm hoi có không gian sang trọng một tí và lịch sử thật sự.
Tuy nhiên vẫn chưa thật sự phân loại được đối tượng khách hàng CH lắm
Quán có không gian hai tầng, và có cả không gian ngoài trời nữa. Thực đơn của thật sự đa dạng lắm, nhân viên phục vụ chưa được chuyên nghiệp lắm. Tuy nhiên thức uống vẫn chấp nhận được. Giá dao động từ 30 đến 40, đây không phải là mức giá cao.
Mình thật sự thích không gian của quán, quán mở nhạc cũng hay nữa, có một góc nhỏ để trung bày bán những cái chén nhỏ và những chậu cây nhỏ xinh nữa.
Mấy bạn nhân viên và cả anh quản lý cũng rất dễ thương.
À mà quán mở nhạc to hơn một tí nữa thì chuẩn hơn.
Thấy quán có bán bánh nữa nhưng chưa được ăn, vài bữa nữa phải quay lại ăn thử mới được",628649,hmentertainment1508,11.570915052904,108.9944721758365,Mono Cafe,10.0,Hoàng Minh,1
50681,"Lô TM44.22 Cao Bá Quát (Khu K1), P. Thanh Sơn,Tp. Phan Rang-Tháp Chàm, Ninh Thuận",Chất lượng tuyệt vời!,1021680,thinhoang2418forever,11.574483,108.992833,Bamino - Bakery & Coffee,10.0,Nguyen Thinh,1
50697,"70 Lê Lợi,Tp. Phan Rang-Tháp Chàm, Ninh Thuận","Ngon tuyệt, sứa giòn rụm",17977,minhhangnguyentuong,11.560508,108.992425,Bún Sứa Cá,10.0,Nguyễn Hằng,1
50715,"18 Quang Trung,Tp. Phan Rang-Tháp Chàm, Ninh Thuận","Bún sườn bò ko quá Huế, vị ngon, nước lèo ngọt lịm vị xương bò. Tiệm sạch sẽ, bàn ghế cao ráo, phục vụ nhanh và vệ sinh. Dân địa phương ăn xế nhiều.
Tô như hình là 30.000 đồng.",315620,Tam111,11.568989599832802,108.99029295891519,Huệ - Bún Bò Huế,10.0,Tam Pham,1
50759,"242 Yên Ninh, TT. Khánh Hải,Ninh Hải, Ninh Thuận","Vị trí đối diện bãi tắm ninh chữ, gió biển thoáng mát, sân vườn đẹp. Món ăn goog đa dạng hải sản tươi sống, dông cát đặc sản miền trung và phục vụ rất nhiệt tình",640968,thehaosts,11.593758,109.0357,An Đông Quán - Vườn Hải Sản,10.0,An Đông Quán,1
50791,"Thôn Mỹ Tân 2, Xã Thanh Hải,Ninh Hải, Ninh Thuận",Ở đây thứ uống ngon lắm. các bạn lại thử nhé ^^,731573,phuc_wepro,11.582425089514501,109.1311882067459,"Thiên Ân Quán - Trà Sữa, Kem Tuyết, & Ăn Vặt",10.0,Phúc Văn,1
50852,"51 Nguyễn Trãi, P. Tấn Tài,Tp. Phan Rang-Tháp Chàm, Ninh Thuận","View đẹp, sạch. Cô chủ xì tin. Bún và mì quãng tam kỳ rất ngon. Mn ghé phan rang nhất định phải ghé quán 1 lần cho biết nha. Cho quán 10điểm",89909,foodee_p5om6jo3,11.563269,108.99284,Bún Bò Huế Thúy Ngôn,10.0,Anh Thư,1
50863,"141 Thống Nhất, P. Đài Sơn,Tp. Phan Rang-Tháp Chàm, Ninh Thuận","Quán ăn nhậu bình dân nha mọi người, đảm bảo ngon, bổ, rẻ!!!",731340,lambinhquang,10.746903,106.6762919999999,Cháo Vịt Ba Thành,10.0,Bình Lâm Bình,1
50869,"Đường 16 Tháng 4,Tp. Phan Rang-Tháp Chàm, Ninh Thuận","Chỉ 15k. Bao ngon và rẻ. Cay vì lỡ bỏ nhiều ớt quá. 
Bán từ 10:00 đến 22:00. 
Ăn xong còn được cho 2 cục singum nhai cho thơm.",696530,GC214,11.56548,108.996266,Bún Mắm Nêm,10.0,Kim Hoang,1
50878,"Khu E, Mười Sáu Tháng Tư, P. Mỹ Hải,Tp. Phan Rang-Tháp Chàm, Ninh Thuận",Phục vụ rất nhiệt tình. Nêm nếm vừa ăn. Giá cả tương đối. Nhà vệ sinh sạch sẽ. Sẽ quay lại,719651,foodee_02lvz433,11.563388236361199,109.0161987394094,Queen BBQ Buffet,10.0,Trà Giang Lâm,1
